T_K,T_C,vertex,fraction,CU,NI,CR,SI
1407.65,1134.5,1,0.9797936947441694,0.008073263706523342,0.9596658039754445,0.020016359223338945,0.012244573094693153
1408.15,1135.0,0,0.020170544168115034,0.08542755843881343,0.010909510818942108,0.6142285266050101,0.2894344041372345
1408.15,1135.0,1,0.97982945611696,0.008078475868273526,0.9596307385061964,0.020037191665687182,0.012253593959842959
1408.65,1135.5,0,0.02013478034227758,0.08531189199761864,0.010930786515926338,0.6142698240205197,0.28948749746593533
1408.65,1135.5,1,0.9798652199456177,0.008083675783744068,0.9595956742137857,0.02005803028907976,0.012262619713390483
1409.15,1136.0,0,0.020099014092498996,0.08519640088556829,0.010952090983920094,0.6143109653169117,0.2895405428135999
1409.15,1136.0,1,0.9799009861977134,0.0080888634707284,0.9595606110984322,0.020078875076431323,0.012271650354408041
1409.65,1136.5,0,0.02006324541225319,0.0850810851621393,0.010973424252022204,0.6143519504318129,0.28959354015402566
1409.65,1136.5,1,0.9799367548814948,0.008094038948475811,0.9595255491598853,0.020099726012313798,0.012280685879325176
1410.15,1137.0,0,0.020027474303385435,0.08496594491920297,0.010994786349517598,0.6143927792870492,0.28964648944423016
1410.15,1137.0,1,0.9799725259513459,0.008099202238967852,0.9594904883966404,0.020120583083017948,0.012289726281373849
1410.65,1137.5,0,0.019991700770559964,0.0848509801342843,0.011016177305200688,0.6144334518850747,0.28969939067544026
1410.65,1137.5,1,0.9800082994849602,0.008104353356039408,0.9594554288124106,0.020141446275559267,0.01229877155599082
1411.15,1138.0,0,0.019955924789382525,0.08473619084291234,0.01103759714829811,0.6144739681688061,0.28975224383998355
1411.15,1138.0,1,0.9800440754423969,0.008109492317948847,0.9594203704062891,0.02016231557159401,0.012307821704168024
1411.65,1138.5,0,0.01992014638447865,0.08462157716539408,0.011059045908365756,0.6145143280517856,0.28980504887445446
1411.65,1138.5,1,0.9800798538459696,0.008114619149731182,0.9593853131755407,0.020183190960476553,0.012316876714251744
1412.15,1139.0,0,0.019884365529807494,0.08450713909356325,0.011080523614567066,0.6145545315034693,0.2898578057884004
1412.15,1139.0,1,0.9801156346675056,0.008119733866962398,0.959350257120445,0.02020407242301846,0.012325936589574246
1412.65,1139.5,0,0.019848582245244495,0.0843928766699544,0.011102030296207764,0.614594578491205,0.28991051454263284
1412.65,1139.5,1,0.9801514179841604,0.00812483648946762,0.9593152022413918,0.02022495994882279,0.012335001320317809
1413.15,1140.0,0,0.01981279649504633,0.08427878976701786,0.011123565981889514,0.6146344690867218,0.2899631751643708
1413.15,1140.0,1,0.9801872037298677,0.008129927024510908,0.9592801485455331,0.020245853524379992,0.012344070905576028
1413.65,1140.5,0,0.019777008310520646,0.08416487876129942,0.011145130702835812,0.6146742029949239,0.2900157875409408
1413.65,1140.5,1,0.9802229918929155,0.00813500551731648,0.9592450960140612,0.020266753129983425,0.012353145338639104
1414.15,1141.0,0,0.019741217657536992,0.08405114338197679,0.011166724487044718,0.6147137803922167,0.2900683517387618
1414.15,1141.0,1,0.9802587825564882,0.008140071964976974,0.9592100446609396,0.020287658754046044,0.012362224620037434
1414.65,1141.5,0,0.019705424528483523,0.08393758385678111,0.011188347365125749,0.6147532010903057,0.29012086768778733
1414.65,1141.5,1,0.9802945756398913,0.00814512640219676,0.959174994474223,0.020308570378330858,0.012371308745249294
1415.15,1142.0,0,0.01966962896139484,0.08382420004551121,0.011209999365726584,0.6147924651957615,0.29017333539300083
1415.15,1142.0,1,0.9803303712337572,0.00815016883647733,0.9591399454628515,0.020329487996519652,0.012380397704151544
1415.65,1142.5,0,0.019633830924670286,0.08371099199458655,0.011231680518690083,0.6148315726453437,0.2902257548413797
1415.65,1142.5,1,0.9803661692617572,0.008155199289387812,0.9591048976230807,0.020350411590803492,0.01238949149672806
1416.15,1143.0,0,0.019598030413777136,0.0835979598493221,0.011253390854416448,0.6148705233077342,0.2902781259885273
1416.15,1143.0,1,0.9804019697724871,0.008160217790318674,0.959069850946062,0.02037134114321786,0.01239859012040156
1416.65,1143.5,0,0.019562227415052463,0.08348510346958375,0.01127513040184991,0.6149093172675819,0.29033044886098447
1416.65,1143.5,1,0.980437772756014,0.008165224347348711,0.9590348054381924,0.020392276641596475,0.01240769357286255
1417.15,1144.0,0,0.01952642193654991,0.08337242293680039,0.011296899191066582,0.6149479544621294,0.29038272341000376
1417.15,1144.0,1,0.9804735782344992,0.008170218985697352,0.9589997610952633,0.020413218074802265,0.012416801844237251
1417.65,1144.5,0,0.019490613961419496,0.08325991826064402,0.011318697252055542,0.6149864348404142,0.2904349496468863
1417.65,1144.5,1,0.9805093861770849,0.008175201725155639,0.9589647179131471,0.020434165421642444,0.012425914940054959
1418.15,1145.0,0,0.019454803506959988,0.08314758943713955,0.011340524614487923,0.6150247584176269,0.29048712753074574
1418.15,1145.0,1,0.9805451966523677,0.008180172585083512,0.9589296758928788,0.020455118676382986,0.012435032845654677
1418.65,1145.5,0,0.01941899054858863,0.08303543650013746,0.01136238130855744,0.6150629251341716,0.2905392570571335
1418.65,1145.5,1,0.9805810096015501,0.008185131587700647,0.9588946350292952,0.020476077820009462,0.012444155562994748
1419.15,1146.0,0,0.019383175077294947,0.08292345939260848,0.011384267363983654,0.6151009350069604,0.2905913382364475
1419.15,1146.0,1,0.9806168250660521,0.00819007874857075,0.95885959532264,0.02049704283748382,0.012453283091305497
1419.65,1146.5,0,0.019347357106218696,0.08281165814127235,0.01140618281084832,0.6151387880171542,0.29064337103072513
1419.65,1146.5,1,0.9806526430141647,0.008195014090094791,0.958824556770594,0.020518013719598528,0.012462415419712805
1420.15,1147.0,0,0.01931153661341742,0.08270003268555229,0.011428127679081239,0.6151764841655248,0.2906953554698416
1420.15,1147.0,1,0.9806884635386349,0.008199937627912525,0.9587895193715621,0.02053899044631906,0.01247155255420647
1420.65,1147.5,0,0.019275713608847927,0.08258858320564423,0.011450101999643643,0.6152140233328689,0.29074729146184325
1420.65,1147.5,1,0.9807242865177273,0.008204849396906484,0.9587544831154471,0.02055997300965174,0.012480694477994674
1421.15,1148.0,0,0.019239888061923924,0.08247730952653626,0.011472105801994063,0.6152514056011699,0.2907991790702998
1421.15,1148.0,1,0.9807601120648135,0.008209749404354075,0.9587194480060847,0.02058096139048248,0.0124898411990789
1421.65,1148.5,0,0.019204060002373572,0.0823662116571723,0.011494139116342101,0.6152886309687512,0.2908510182577344
1421.65,1148.5,1,0.9807959401206017,0.008214637672317112,0.958684414041443,0.020601955581093328,0.012498992705146511
1422.15,1149.0,0,0.019168229391669494,0.08225528954994538,0.011516201972936384,0.6153256994270396,0.2909028090500787
1422.15,1149.0,1,0.9808317707194603,0.008219514218394843,0.9586493812182886,0.020622955561410583,0.012508149001906051
1422.65,1149.5,0,0.019132396239898455,0.08214454335152412,0.01153829440291378,0.6153626108647063,0.29095455138085574
1422.65,1149.5,1,0.9808676038805789,0.008224379075872082,0.9586143495258425,0.020643961319467725,0.012517310078817996
1423.15,1150.0,0,0.019096560517122874,0.08203397279747365,0.011560416435311523,0.6153993654582439,0.2910062453089709
1423.15,1150.0,1,0.9809034395819048,0.008229232246034413,0.9585793189743959,0.020664972845414048,0.012526475934155828
1423.65,1150.5,0,0.019060722266790682,0.08192357814555971,0.011582568102106856,0.6154359629974944,0.2910578907548392
1423.65,1150.5,1,0.9809392778477742,0.008234073771297833,0.9585442895451141,0.020685990121030718,0.012535646562557493
1424.15,1151.0,0,0.01902488143092569,0.08181335919800138,0.011604749432879029,0.6154724036006191,0.29110948776850054
1424.15,1151.0,1,0.9809751186614106,0.008238903658552526,0.9585092612434046,0.020707013133002477,0.012544821965040535
1424.65,1151.5,0,0.018989038033608845,0.08170331584190853,0.011626960457605019,0.6155086873438184,0.29116103635666807
1424.65,1151.5,1,0.9810109620609127,0.00824372192163305,0.9584742340715459,0.020728041872387235,0.012554002134433964
1425.15,1152.0,0,0.018953192057662764,0.08159344825430682,0.01164920120802401,0.6155448140748938,0.2912125364627754
1425.15,1152.0,1,0.9810468080316601,0.008248528597427028,0.9584392080142118,0.020749076321845493,0.012563187066515685
1425.65,1152.5,0,0.018917343487951377,0.08148375636663155,0.011671471714667609,0.6155807838083838,0.2912639881103172
